Sample	summarized	lineages	abundances	resid	coverage	Date	test_clusters
SRR21130992.fastq	[('Omicron', 0.9111959999208342), ('Other', 0.08790299925124388)]	BA.5.2.1 BA.5.5 B.1.14 B B.32 B.1.439 BF.4 B.1.1.118 BA.5.1.12 B.1.195 BA.5.5.1 B.1.420 B.5	0.46423500 0.44696100 0.02949300 0.02949300 0.00671400 0.00398500 0.00381800 0.00356000 0.00272700 0.00265700 0.00209800 0.00179800 0.00156000	10.5578788340345	92.561872909699	2020-11-25	ClusterB
SRR21130993.fastq	[('Omicron', 0.7318319999979604), ('Other', 0.26719499999821245)]	BA.5.2.1 BA.5.5 BA.5.1_no27438 BE.2 B.27 B.1.8 B.1.1.161 BA.5.3.1 BF.21 BF.4 B.1.195 B.1.420 B.5 B.23 B.1.198	0.38241400 0.34115300 0.09814000 0.08050900 0.05047800 0.01667700 0.00955300 0.00826500 0.00212900 0.00190400 0.00174000 0.00171700 0.00151700 0.00150800 0.00132300	10.118070700741	92.561872909699	2020-11-26	ClusterA
SRR21130994.fastq	[('Omicron', 0.6193809999719381), ('Other', 0.38061899994958753)]	BA.5 B.1.1.168 B.1.14 B B.1.1.161 B.1.420	0.61938100 0.30255000 0.03467600 0.03467600 0.00685400 0.00186300	15.8088478625991	92.561872909699	2020-11-27	ClusterA
SRR21130995.fastq	[('Omicron', 0.6987810000367628), ('Other', 0.3006539999572792)]	BA.5.5 BF.19 BA.5.2.6 B.10 BA.5.1.10 BA.5.2.10 BA.5.1_no27438 BA.5.6.1 B.1.1.161 BA.5 B.20 BF.4 B.46 BA.5.2.7 B.1.420 BA.5.5.3 B.1.639 B.23 BA.5.9	0.68109400 0.05590400 0.04963900 0.04140000 0.03950000 0.02811000 0.02514600 0.02073400 0.01850900 0.01768700 0.00689700 0.00282400 0.00224100 0.00200800 0.00181300 0.00179300 0.00177000 0.00130400 0.00106200	11.9608425325461	92.561872909699	2020-11-28	ClusterB
SRR21130996.fastq	[('Omicron', 0.7548939999984554), ('Other', 0.2441939999964894)]	BA.5.2.1 BA.5.5 BA.5.1_no27438 B.1.1.398 B.1.14 B B.1.1.161 BF.4 B.1.187 B.1.420 B.23	0.44243000 0.31246400 0.12579900 0.03895800 0.02998650 0.02998650 0.01193700 0.00253000 0.00209100 0.00176800 0.00113800	14.1380992063237	92.561872909699	2020-11-29	ClusterA
SRR21130997.fastq	[('Omicron', 0.5952699999953863), ('Other', 0.3493969999781148), ('BA.2* [Omicron (BA.2.X)]', 0.049804999995608515), ('A', 0.004057999999655053)]	BA.5.5 BA.5.2.1 BA.5.5.1 BA.5.2.6 BA.2 BA.4.4 BF.10 BA.5.1.17 BA.5.1_no27438 B.1.1.161 B B.1.14 B.47 B.1.442 A B.1.195 B.1.439 B.1.164 BF.4 B.1.143 BA.5.1.12 B.55 B.1.639 B.1.23 BA.5.2.7 B.1.1.109 B.1.239 B.1.76 B.1.199 B.27	0.32444300 0.27082700 0.07219600 0.06231700 0.04980500 0.04351300 0.03415500 0.03264500 0.02737800 0.01442700 0.01122600 0.01122600 0.00460200 0.00423500 0.00405800 0.00342500 0.00310700 0.00287600 0.00273900 0.00249300 0.00242700 0.00237400 0.00220600 0.00174700 0.00162600 0.00155600 0.00132300 0.00129400 0.00121100 0.00107300	11.0977256562545	92.561872909699	2020-11-30	ClusterA
SRR21130998.fastq	[('Other', 0.6950149998315801), ('Omicron', 0.30297099992258225), ('BA.2* [Omicron (BA.2.X)]', 0.0013460000029307268)]	BA.5.2.1 BA.4.8 BF.10 BA.4.4 BA.5.5.2 BA.5.2.6 BA.5.1.1 BA.5.5.1 BA.5.1_no27438 BA.5.2 BA.5.1 B.1.14 B B.1.143 B.32 BA.5.1.11 B.1.76 B.1.195 B.55 BF.4 B.1.314 B.1.306 B.46 BA.5.1.16 BA.5.2.7 BA.2.19 BA.5.9 B.1.639 B.1.198 B.1.418 B.1.420	0.24152300 0.11536600 0.10819200 0.08810800 0.07959400 0.07491800 0.06560200 0.04371600 0.03852800 0.03183000 0.02961800 0.01643350 0.01643350 0.01177900 0.00619800 0.00441900 0.00392100 0.00258700 0.00246800 0.00219300 0.00210000 0.00207000 0.00178500 0.00146800 0.00141800 0.00134600 0.00126200 0.00124500 0.00113500 0.00107600 0.00100000	10.4277733927877	92.561872909699	2020-12-01	ClusterB
SRR21130999.fastq	[('Omicron', 0.8554639999892137), ('Other', 0.07634599996807878), ('BA.2* [Omicron (BA.2.X)]', 0.06382999998061246)]	BA.5.5 BA.5.2 B.27 BA.2 BA.2.23 B.1.1.161 BA.5.2.1 B.1.14 B BF.4 B.1.1.141 B.23 B.47 B.1.420 B.1.1.71	0.42957600 0.41161900 0.03744800 0.03505900 0.02877100 0.01708500 0.01426900 0.00392250 0.00392250 0.00381400 0.00315400 0.00216100 0.00183400 0.00150800 0.00149700	10.9758654933444	92.561872909699	2020-12-02	ClusterB
SRR21205376.fastq	[('Other', 0.5456599999430023), ('Omicron', 0.4348219999408523), ('BA.2* [Omicron (BA.2.X)]', 0.01865700003809748)]	BA.5.2.1 BA.5.6.1 BA.5.1_no27438 BA.5.2.6 BA.5.3 BA.5.3.1 BA.5.2 B.1.14 B BA.5.1.10 BA.5.1.19 BA.4.8 BA.2.23 B.1.1.161 BF.16 B.1.198 BA.5.1.12 BF.10 B.1.195 BE.1.1 B.55 BF.4 B.42 BA.4.6.1 B.1.70 B.1.234 BA.5.2.7 B.5 BA.5.9	0.23486400 0.13126200 0.11987400 0.10679000 0.08946500 0.07061100 0.03988200 0.03085550 0.03085550 0.02978000 0.02242700 0.02135700 0.01865700 0.01198300 0.00876800 0.00443800 0.00370000 0.00341200 0.00270800 0.00261600 0.00240300 0.00214400 0.00198500 0.00179600 0.00148200 0.00139500 0.00134000 0.00126300 0.00102600	11.1568071166786	92.561872909699	2020-12-03	ClusterA
SRR21205377.fastq	[('Other', 0.6590119978792925), ('Omicron', 0.3378980017532482)]	BA.5.2.1 BA.5.1_no27438 BA.5.2.6 BA.5.1 BA.5.6.1 B B.1.14 BA.5.1.10 BA.4.8 BA.5.2.9 B.1.1.161 BF.16 BF.10 B.1.198 BF.17 BA.5.5 BF.4 B.1.195 BA.4.6.1 B.46 B.1.639 BA.5.1.12 B.47 B.23 BA.5.1.16 N.3 BA.5.2.7 B.1.236 B.1.1.165 B.5	0.25625800 0.20921700 0.14855100 0.07661000 0.06250000 0.03581500 0.03581500 0.02872300 0.02489700 0.02461800 0.01946400 0.01791300 0.01533100 0.00998700 0.00524900 0.00503000 0.00307000 0.00252700 0.00183000 0.00153800 0.00142500 0.00137500 0.00136600 0.00124600 0.00119900 0.00116800 0.00110400 0.00105700 0.00101600 0.00101100	10.7666426201511	92.561872909699	2020-12-04	ClusterA
SRR21205378.fastq	[('Other', 0.7145679999069181), ('Omicron', 0.2830149999357858)]	BA.5.5 BA.4.8 BA.5.2.6 BF.8 BF.19 BA.5.1 B.1.14 B B.1.1.161 B.1.198 BE.3 B.1.195 B.47 B.46 BF.4 B.1.420 N.3 B.5	0.23905400 0.19140000 0.18027200 0.13020600 0.10941700 0.04396100 0.02907950 0.02907950 0.01465400 0.01279700 0.00446200 0.00267600 0.00266300 0.00242300 0.00201900 0.00126000 0.00113000 0.00103000	11.3889897667146	92.561872909699	2020-12-05	ClusterA
SRR21205379.fastq	[('Other', 0.6409149998988388), ('Omicron', 0.3583749999655096)]	BF.11 BA.5.5 BA.5.1 B.27 BA.5.1.10 BA.5.1_no27438 B.1.198 B.1.8 B.1.76 B.1.195 N.3 B.5 B.1.420 B.45	0.51612500 0.20751100 0.15086400 0.04097600 0.02818300 0.01862500 0.01298300 0.01264400 0.00331200 0.00238000 0.00225400 0.00127500 0.00112700 0.00103100	12.4584288049188	92.561872909699	2020-12-06	ClusterC
SRR21205380.fastq	[('Omicron', 0.6647019999930067), ('Other', 0.3324919999864788)]	BA.5.5 BA.5.2.1 BA.5.2.6 BA.5.1_no27438 B.1.14 B B.1.1.161 B.1.198 BA.5.1.2 B.45 B.1.195 BA.5.2.7 B.5	0.42320800 0.24149400 0.11273800 0.09230400 0.03623750 0.03623750 0.03515100 0.00689200 0.00411000 0.00332400 0.00281400 0.00150700 0.00117700	11.8020278102948	92.561872909699	2020-12-07	ClusterC
SRR21205381.fastq	[('Other', 0.6688899995682227), ('Omicron', 0.32922500004254274)]	BA.5.5 BA.4.6.1 BA.5.6 BA.4.4 BA.5.2.1 BA.5.1 BA.5.1_no27438 BF.19 BA.5.6.1 B.27 BA.5.1.1 BA.4.8 BF.12 B.1.1.208 BF.11 BA.5.5.3 B.1.198 B.1.14 B BA.5.1.12 B.1.195 B.1.420 B.1.70 BA.5.1.11 N.3 B.1.76 BA.5.1.16	0.19597100 0.12501900 0.11320700 0.08104700 0.07779100 0.05546300 0.05279600 0.05199200 0.04063900 0.03414100 0.03277100 0.03101600 0.02376000 0.01801600 0.01384900 0.01326000 0.01117100 0.00755250 0.00755250 0.00210500 0.00197200 0.00144100 0.00129400 0.00116800 0.00105000 0.00103800 0.00103300	11.0943850323608	92.561872909699	2020-12-08	ClusterA
SRR21205382.fastq	[('Omicron', 0.5734999998337995), ('Other', 0.4024219998887541), ('BA.2* [Omicron (BA.2.X)]', 0.02407799996542592)]	BA.5 BA.5.1_no27438 B.27 XAS BA.5.1 B.1.1.161 BA.2.23 BA.2 B.1.198 BF.4 B.55 B.1.195 XQ B.1.420 BA.5.2.7	0.51850100 0.21463300 0.06920900 0.06917400 0.05369400 0.03306100 0.01508300 0.00899500 0.00676400 0.00288300 0.00222000 0.00220900 0.00130500 0.00123700 0.00103200	10.1438071020702	92.561872909699	2020-12-09	ClusterC
